time_recv,packet_time,igniterarmed,ignitercurrent0,ignitercurrent1,igniterinternalstate0,igniterinternalstate1,alarminternalstate,solenoidinternalstategn2fill,solenoidinternalstategn2vent,solenoidinternalstategn2disconnect,solenoidinternalstatemvasfill,solenoidinternalstatemvasvent,solenoidinternalstatemvasopen,solenoidinternalstatemvasclose,solenoidinternalstateloxvent,solenoidinternalstatelngvent,supplyvoltage0,supplyvoltage1,supplyvoltage,solenoidcurrentgn2fill,solenoidcurrentgn2vent,solenoidcurrentgn2disconnect,solenoidcurrentmvasfill,solenoidcurrentmvasvent,solenoidcurrentmvasopen,solenoidcurrentmvasclose,solenoidcurrentloxvent,solenoidcurrentlngvent,temperatureengine1,temperatureengine2,pressuregn2,pressurevent,pressureloxinjtee,pressureloxmvas
1771701644.5331533,29697708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,280.39280595779417,11.9,424.3672150611877
1771701644.4834425,29697608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.0136207580566,283.5543960571289,11.9,422.4216002464294
1771701644.433275,29697508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.779800415039062,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.8519853591919,277.717596912384,11.9,424.3672150611877
1771701644.3831902,29697408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.8519853591919,280.39280595779417,11.9,423.39440765380857
1771701644.3336473,29697308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.2884010076522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,281.122400188446,11.9,423.88078870773313
1771701644.2834094,29697208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.09519853591917,283.7976092338562,11.9,422.1783870697021
1771701644.2336147,29697108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.09519853591917,274.5560068130493,11.9,424.1240018844604
1771701644.1828673,29697008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.80459976196289,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.824792766571,277.47440638542173,11.9,422.4216002464294
1771701644.1332011,29696908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.816999435424805,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,282.0952075958252,11.9,426.0696166992187
1771701644.0830672,29696808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,432.39279689788816,280.87920966148374,11.9,423.1511944770813
1771701644.0330834,29696708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,277.47440638542173,11.9,423.1511944770813
1771701643.983117,29696608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,276.98800268173215,11.9,424.1240018844604
1771701643.93314,29696508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8690000176429749,22.816999435424805,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.7704075813293,263.3687895774841,11.9,424.1240018844604
1771701643.8837543,29696408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,431.419989490509,278.44719114303587,11.9,424.3672150611877
1771701643.834326,29696308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.77359962463379,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,280.1495927810669,11.9,424.3672150611877
1771701643.7840774,29696208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.792200088500977,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,281.3655907154083,11.9,424.8535961151123
1771701643.7340326,29696108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.810800552368164,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.8519853591919,281.122400188446,11.9,423.63762083053587
1771701643.6852832,29696008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.779800415039062,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,279.419998550415,11.9,423.88078870773313
1771701643.6343472,29695908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.09519853591917,277.9608100891113,11.9,423.63762083053587
1771701643.5845249,29695808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.792200088500977,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,276.98800268173215,11.9,424.1240018844604
1771701643.5340729,29695708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,276.5015989780426,11.9,424.3672150611877
1771701643.4841173,29695608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.80459976196289,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,276.015195274353,11.9,425.0968092918396
1771701643.4343584,29695508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.77359962463379,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,432.39279689788816,279.6631890773773,11.9,427.28559198379514
1771701643.3841333,29695408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.779800415039062,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.824792766571,280.63599648475645,11.9,426.7992109298706
1771701643.3342962,29695308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,278.44719114303587,11.9,422.4216002464294
1771701643.2841375,29695208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.823200225830078,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.47280921936033,279.419998550415,11.9,427.28559198379514
1771701643.2345273,29695108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.792200088500977,,0.2884010076522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.33841171264646,278.2040006160736,11.9,419.74639120101926
1771701643.1841757,29695008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.785999298095703,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.2567886352539,271.1512035369873,11.9,434.33841171264646
1771701643.1341238,29694908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.80459976196289,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,300.8216029644012,11.9,425.0968092918396
1771701643.084269,29694808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.810800552368164,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.47280921936033,283.0679923534393,11.9,422.1783870697021
1771701643.034161,29694708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.792200088500977,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,421.69200601577757,264.82800068855283,11.9,424.3672150611877
1771701642.984023,29694608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,430.93360843658445,261.6664105892181,11.9,427.77201833724973
1771701642.9341881,29694508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.79840087890625,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,258.2616073131561,11.9,418.04398956298826
1771701642.8850443,29694408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.80459976196289,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,449.6599811553955,305.68559470176695,11.9,426.0696166992187
1771701642.8342476,29694308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,312.49520125389097,11.9,422.1783870697021
1771701642.7840686,29694208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,264.58481016159055,11.9,425.3400224685669
1771701642.734156,29694108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8503999710083008,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.3656043052673,225.91599884033204,11.9,420.4759854316711
1771701642.6866992,29694008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,448.2007926940918,302.7671951293945,11.9,425.58319034576414
1771701642.6393578,29693908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,422.907981300354,295.7143980503082,11.9,422.4216002464294
1771701642.585349,29693808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.779800415039062,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,439.68878450393674,272.3672014713287,11.9,430.44718208312986
1771701642.5341592,29693708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.823200225830078,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,265.800808095932,11.9,423.63762083053587
1771701642.484172,29693608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.810800552368164,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,447.9575795173645,297.9032033920288,11.9,425.0968092918396
1771701642.4342375,29693508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.77359962463379,,0.2884010076522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,284.52720346450803,11.9,422.907981300354
1771701642.3841393,29693408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9248000383377075,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,288.1751972675323,11.9,424.1240018844604
1771701642.3340864,29693308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.80459976196289,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,287.68879356384275,11.9,423.63762083053587
1771701642.2841337,29693208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.835599899291992,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,441.39118614196775,284.7703939914703,11.9,425.0968092918396
1771701642.2350633,29693108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8690000176429749,22.77359962463379,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,426.0696166992187,255.82958879470826,11.9,422.1783870697021
1771701642.1841762,29693008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,439.68878450393674,283.0679923534393,11.9,422.6648134231567
1771701642.1342413,29692908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.792200088500977,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.09519853591917,280.1495927810669,11.9,424.1240018844604
1771701642.084063,29692808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.810800552368164,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,283.3112055301666,11.9,424.8535961151123
1771701642.0341144,29692708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.2567886352539,278.2040006160736,11.9,423.1511944770813
1771701641.9841313,29692608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.22959604263303,277.717596912384,11.9,423.39440765380857
1771701641.9361923,29692508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,276.98800268173215,11.9,423.39440765380857
1771701641.8840585,29692408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,280.87920966148374,11.9,424.8535961151123
1771701641.834142,29692308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.779800415039062,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,280.87920966148374,11.9,423.88078870773313
1771701641.7841609,29692208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.779800415039062,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.5000018119812,280.87920966148374,11.9,422.1783870697021
1771701641.734158,29692108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,280.1495927810669,11.9,423.1511944770813
1771701641.68413,29692008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,278.44719114303587,11.9,425.82640352249143
1771701641.6339724,29691908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.792200088500977,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,277.9608100891113,11.9,423.63762083053587
1771701641.584087,29691808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.792200088500977,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,278.93359484672544,11.9,423.1511944770813
1771701641.534351,29691708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.779800415039062,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,280.87920966148374,11.9,424.1240018844604
1771701641.484122,29691608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.82940101623535,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,281.122400188446,11.9,425.3400224685669
1771701641.4341693,29691508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.80459976196289,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,280.39280595779417,11.9,423.88078870773313
1771701641.3842468,29691408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.77359962463379,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.22959604263303,278.44719114303587,11.9,423.63762083053587
1771701641.334091,29691308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.80459976196289,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.33841171264646,277.9608100891113,11.9,424.1240018844604
1771701641.28389,29691208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,277.9608100891113,11.9,425.0968092918396
1771701641.2342978,29691108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,279.419998550415,11.9,423.88078870773313
1771701641.1924362,29691008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.2884010076522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.47280921936033,281.3655907154083,11.9,423.39440765380857
1771701641.1344113,29690908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.824792766571,280.1495927810669,11.9,429.23120679855344
1771701641.0839438,29690808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.841800689697266,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,280.39280595779417,11.9,424.8535961151123
1771701641.0340192,29690708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,278.2040006160736,11.9,422.6648134231567
1771701640.9845865,29690608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.2884010076522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,277.47440638542173,11.9,423.39440765380857
1771701640.9352143,29690508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.80459976196289,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,277.9608100891113,11.9,425.82640352249143
1771701640.8840573,29690408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.816999435424805,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.824792766571,272.3672014713287,11.9,423.88078870773313
1771701640.8342786,29690308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.77359962463379,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,441.63439931869505,279.9064022541046,11.9,421.69200601577757
1771701640.7842808,29690208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.2567886352539,263.6120027542114,11.9,422.6648134231567
1771701640.7340388,29690108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.12239112854,281.6088038921356,11.9,426.0696166992187
1771701640.6838949,29690008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.823200225830078,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,281.3655907154083,11.9,424.8535961151123
1771701640.634288,29689908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,442.6072067260742,278.2040006160736,11.9,426.5559977531433
1771701640.584078,29689808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,281.122400188446,11.9,423.88078870773313
1771701640.5341692,29689708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.792200088500977,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.47280921936033,282.58161129951475,11.9,430.2040142059326
1771701640.4839554,29689608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.810800552368164,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.824792766571,274.0696031093597,11.9,423.39440765380857
1771701640.4341488,29689508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.810800552368164,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,443.09358777999876,280.39280595779417,11.9,423.1511944770813
1771701640.3840353,29689408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,279.6631890773773,11.9,424.3672150611877
1771701640.3341403,29689308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,442.8504199028015,269.4488018989563,11.9,428.015186214447
1771701640.2840323,29689208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.7160223960876,272.610391998291,11.9,423.1511944770813
1771701640.2340844,29689108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,441.87761249542234,288.9047914981842,11.9,425.82640352249143
1771701640.1842492,29689008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.2884010076522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,281.8519944190979,11.9,424.1240018844604
1771701640.134123,29688908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.77359962463379,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,439.93199768066404,281.122400188446,11.9,422.6648134231567
1771701640.0838592,29688808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.80459976196289,,0.2884010076522827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,282.58161129951475,11.9,422.1783870697021
1771701640.0339632,29688708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.841800689697266,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,275.7720047473907,11.9,425.58319034576414
1771701639.9845707,29688608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,276.74478950500486,11.9,422.6648134231567
1771701639.9341679,29688508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.77359962463379,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.47280921936033,282.824801826477,11.9,423.39440765380857
1771701639.883934,29688408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.785999298095703,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,280.39280595779417,11.9,427.28559198379514
1771701639.8339448,29688308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,277.717596912384,11.9,423.63762083053587
1771701639.7838688,29688208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,439.93199768066404,280.63599648475645,11.9,425.0968092918396
1771701639.734382,29688108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.76740074157715,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.5000018119812,278.93359484672544,11.9,426.5559977531433
